date,temp_max,temp_min,precipitation,wind_speed,city
31/01/2019,13.1,8.2,6.6,15.9,Pirmahal
01/02/2019,16.9,6.2,0.0,15.2,Pirmahal
02/02/2019,18.9,5.9,0.0,9.4,Pirmahal
03/02/2019,20.6,5.8,0.0,9.7,Pirmahal
04/02/2019,21.0,7.4,0.2,9.2,Pirmahal
05/02/2019,21.8,9.6,0.2,9.7,Pirmahal
06/02/2019,18.6,11.8,1.7,13.0,Pirmahal
07/02/2019,15.9,8.7,1.7,15.6,Pirmahal
08/02/2019,17.5,7.2,0.1,17.5,Pirmahal
09/02/2019,18.9,5.2,0.0,10.9,Pirmahal
10/02/2019,19.6,5.8,0.0,9.7,Pirmahal
11/02/2019,19.9,8.6,0.0,9.4,Pirmahal
12/02/2019,19.8,11.6,0.0,7.7,Pirmahal
13/02/2019,20.5,10.2,0.4,8.1,Pirmahal
14/02/2019,20.0,10.4,2.8,12.6,Pirmahal
15/02/2019,20.2,7.8,0.1,9.4,Pirmahal
16/02/2019,21.3,7.8,0.0,10.5,Pirmahal
17/02/2019,21.1,8.9,1.0,16.9,Pirmahal
18/02/2019,20.8,10.9,1.8,18.4,Pirmahal
19/02/2019,20.6,7.8,0.8,15.9,Pirmahal
20/02/2019,19.4,12.3,12.4,15.6,Pirmahal
21/02/2019,20.0,10.7,9.1,13.0,Pirmahal
22/02/2019,20.7,8.1,0.0,9.5,Pirmahal
23/02/2019,21.0,7.2,0.0,9.4,Pirmahal
24/02/2019,21.1,8.9,0.3,18.6,Pirmahal
25/02/2019,20.3,9.6,1.6,16.6,Pirmahal
26/02/2019,19.0,7.4,0.4,14.6,Pirmahal
27/02/2019,18.0,8.1,1.2,11.3,Pirmahal
28/02/2019,20.5,7.2,0.1,9.5,Pirmahal
01/03/2019,20.5,11.6,0.0,17.6,Pirmahal
02/03/2019,17.9,11.7,5.7,19.1,Pirmahal
03/03/2019,16.5,11.0,5.1,15.1,Pirmahal
04/03/2019,20.4,9.2,0.1,13.5,Pirmahal
05/03/2019,22.3,8.1,0.0,10.7,Pirmahal
06/03/2019,23.5,10.2,0.0,10.5,Pirmahal
07/03/2019,24.1,12.0,0.2,16.9,Pirmahal
08/03/2019,21.0,11.6,2.4,13.4,Pirmahal
09/03/2019,23.6,9.7,0.0,10.0,Pirmahal
10/03/2019,24.0,10.0,0.0,11.4,Pirmahal
11/03/2019,20.6,12.6,4.5,14.2,Pirmahal
12/03/2019,21.5,10.9,0.0,13.7,Pirmahal
13/03/2019,22.9,11.5,0.0,8.2,Pirmahal
14/03/2019,20.5,13.0,4.1,14.6,Pirmahal
15/03/2019,23.9,9.2,0.0,10.0,Pirmahal
16/03/2019,24.4,11.2,0.0,9.8,Pirmahal
17/03/2019,26.5,11.4,0.0,10.1,Pirmahal
18/03/2019,26.2,14.1,0.0,10.4,Pirmahal
19/03/2019,27.4,14.9,0.2,20.7,Pirmahal
20/03/2019,25.2,13.4,0.1,23.0,Pirmahal
21/03/2019,26.4,14.1,0.0,11.6,Pirmahal
22/03/2019,27.6,12.9,0.0,9.9,Pirmahal
23/03/2019,25.6,15.9,0.3,15.2,Pirmahal
24/03/2019,24.4,13.6,1.3,13.0,Pirmahal
25/03/2019,28.5,14.2,0.0,9.5,Pirmahal
26/03/2019,30.9,15.4,0.0,10.2,Pirmahal
27/03/2019,32.0,17.6,0.0,10.1,Pirmahal
28/03/2019,33.2,19.4,0.0,10.5,Pirmahal
29/03/2019,32.5,19.8,0.0,14.1,Pirmahal
30/03/2019,32.1,19.8,0.0,18.7,Pirmahal
31/03/2019,31.5,16.7,0.0,14.8,Pirmahal
01/04/2019,33.3,15.9,0.0,11.7,Pirmahal
02/04/2019,33.8,19.8,0.0,10.7,Pirmahal
03/04/2019,35.0,19.3,0.0,11.3,Pirmahal
04/04/2019,36.2,22.1,0.0,12.1,Pirmahal
05/04/2019,37.1,20.5,0.0,12.2,Pirmahal
06/04/2019,37.5,20.8,0.0,16.6,Pirmahal
07/04/2019,36.0,20.8,0.3,28.5,Pirmahal
08/04/2019,34.6,20.3,0.0,11.9,Pirmahal
09/04/2019,35.9,20.9,0.0,22.1,Pirmahal
10/04/2019,34.0,21.4,0.0,16.6,Pirmahal
11/04/2019,35.0,21.2,0.1,22.7,Pirmahal
12/04/2019,33.3,21.6,0.2,14.5,Pirmahal
13/04/2019,32.2,21.2,1.5,17.6,Pirmahal
14/04/2019,32.8,22.0,0.8,12.1,Pirmahal
15/04/2019,34.8,21.1,12.8,23.1,Pirmahal
16/04/2019,28.5,18.8,8.9,20.3,Pirmahal
17/04/2019,24.9,17.6,4.1,15.3,Pirmahal
18/04/2019,25.6,17.0,0.1,10.8,Pirmahal
19/04/2019,29.5,16.4,0.0,9.2,Pirmahal
20/04/2019,32.5,18.2,0.0,10.2,Pirmahal
21/04/2019,35.2,21.0,0.0,9.4,Pirmahal
22/04/2019,37.8,22.0,0.0,13.4,Pirmahal
23/04/2019,39.2,22.8,0.0,15.1,Pirmahal
24/04/2019,37.0,23.8,0.0,24.5,Pirmahal
25/04/2019,35.9,21.1,0.0,14.0,Pirmahal
26/04/2019,36.5,22.1,0.0,16.5,Pirmahal
27/04/2019,37.2,22.9,0.0,10.6,Pirmahal
28/04/2019,37.9,23.4,0.0,9.7,Pirmahal
29/04/2019,38.8,24.1,0.0,11.5,Pirmahal
30/04/2019,37.5,26.4,0.0,24.3,Pirmahal
01/05/2019,37.5,24.3,0.0,17.9,Pirmahal
02/05/2019,36.7,23.0,0.0,15.8,Pirmahal
03/05/2019,35.8,21.4,0.0,16.9,Pirmahal
04/05/2019,36.5,21.6,0.0,10.8,Pirmahal
05/05/2019,38.8,22.8,0.0,12.6,Pirmahal
06/05/2019,39.8,22.9,0.0,15.9,Pirmahal
07/05/2019,39.5,23.5,0.0,15.2,Pirmahal
08/05/2019,41.0,26.0,0.0,14.9,Pirmahal
09/05/2019,40.4,25.1,0.0,15.8,Pirmahal
10/05/2019,40.0,24.9,0.0,22.5,Pirmahal
11/05/2019,38.8,25.5,0.0,18.8,Pirmahal
12/05/2019,37.0,23.9,0.0,8.9,Pirmahal
13/05/2019,37.0,24.9,0.1,23.6,Pirmahal
14/05/2019,36.5,24.0,0.9,12.9,Pirmahal
15/05/2019,34.7,24.5,0.3,18.1,Pirmahal
16/05/2019,32.0,22.6,0.0,7.2,Pirmahal
17/05/2019,28.8,22.5,16.6,19.1,Pirmahal
18/05/2019,32.8,21.0,0.1,7.2,Pirmahal
19/05/2019,35.5,22.9,0.0,17.3,Pirmahal
20/05/2019,36.4,24.1,0.0,15.1,Pirmahal
21/05/2019,38.2,24.5,0.0,15.9,Pirmahal
22/05/2019,38.2,24.9,0.0,12.0,Pirmahal
23/05/2019,37.5,26.0,0.0,11.9,Pirmahal
24/05/2019,34.3,23.6,0.0,13.2,Pirmahal
25/05/2019,34.8,22.6,0.0,10.8,Pirmahal
26/05/2019,37.0,24.5,0.0,10.5,Pirmahal
27/05/2019,38.7,25.5,0.0,10.0,Pirmahal
28/05/2019,40.8,25.4,0.0,9.7,Pirmahal
29/05/2019,42.2,26.0,0.0,13.9,Pirmahal
30/05/2019,43.8,26.6,0.0,11.4,Pirmahal
31/05/2019,43.4,26.5,0.0,11.6,Pirmahal
01/06/2019,44.0,26.1,0.0,10.6,Pirmahal
02/06/2019,44.4,27.1,0.0,13.6,Pirmahal
03/06/2019,44.1,27.2,0.0,13.0,Pirmahal
04/06/2019,42.3,27.9,0.0,15.6,Pirmahal
05/06/2019,41.6,27.1,0.0,18.5,Pirmahal
06/06/2019,40.2,26.9,0.0,14.2,Pirmahal
07/06/2019,41.3,26.4,0.0,9.0,Pirmahal
08/06/2019,42.8,26.8,0.0,13.6,Pirmahal
09/06/2019,43.3,27.2,0.0,15.0,Pirmahal
10/06/2019,44.0,27.9,0.0,13.3,Pirmahal
11/06/2019,43.1,29.6,0.0,22.1,Pirmahal
12/06/2019,40.5,29.7,0.0,22.3,Pirmahal
13/06/2019,41.7,28.7,0.0,15.5,Pirmahal
14/06/2019,42.3,26.9,0.0,10.0,Pirmahal
15/06/2019,41.6,30.8,0.0,26.9,Pirmahal
16/06/2019,39.5,28.8,0.4,16.2,Pirmahal
17/06/2019,40.0,29.5,0.0,22.3,Pirmahal
18/06/2019,36.1,26.8,0.4,20.6,Pirmahal
19/06/2019,37.4,25.9,0.0,7.2,Pirmahal
20/06/2019,38.8,28.3,0.0,21.4,Pirmahal
21/06/2019,37.5,26.1,0.1,10.9,Pirmahal
22/06/2019,38.1,28.0,0.0,12.2,Pirmahal
23/06/2019,38.2,29.1,0.0,28.9,Pirmahal
24/06/2019,31.1,25.8,15.4,14.3,Pirmahal
25/06/2019,36.1,25.6,0.0,9.2,Pirmahal
26/06/2019,37.8,27.2,0.0,16.0,Pirmahal
27/06/2019,39.7,26.4,0.0,10.7,Pirmahal
28/06/2019,40.3,28.8,2.2,19.6,Pirmahal
29/06/2019,41.5,29.9,5.4,33.6,Pirmahal
30/06/2019,39.2,28.8,0.0,21.0,Pirmahal
01/07/2019,39.9,30.2,4.9,13.7,Pirmahal
02/07/2019,41.0,29.1,0.0,12.3,Pirmahal
03/07/2019,41.7,30.0,0.0,12.2,Pirmahal
04/07/2019,42.6,30.5,0.0,14.5,Pirmahal
05/07/2019,40.6,30.2,0.0,18.6,Pirmahal
06/07/2019,38.0,30.2,0.1,22.7,Pirmahal
07/07/2019,37.2,28.3,3.4,13.7,Pirmahal
08/07/2019,39.1,29.9,0.4,8.7,Pirmahal
09/07/2019,39.3,30.9,0.0,12.7,Pirmahal
10/07/2019,38.5,31.5,0.0,15.5,Pirmahal
11/07/2019,38.6,30.7,0.0,18.0,Pirmahal
12/07/2019,38.0,29.6,0.0,19.5,Pirmahal
13/07/2019,38.0,27.7,0.0,17.4,Pirmahal
14/07/2019,37.3,30.5,0.0,18.1,Pirmahal
15/07/2019,35.3,26.5,8.1,17.2,Pirmahal
16/07/2019,36.4,26.8,9.2,19.1,Pirmahal
17/07/2019,35.5,25.0,4.8,16.4,Pirmahal
18/07/2019,35.9,26.4,9.5,18.9,Pirmahal
19/07/2019,34.7,26.0,17.1,12.7,Pirmahal
20/07/2019,35.9,27.6,0.1,9.8,Pirmahal
21/07/2019,36.1,28.8,4.4,10.0,Pirmahal
22/07/2019,37.1,29.1,0.0,12.3,Pirmahal
23/07/2019,38.3,29.7,0.0,9.7,Pirmahal
24/07/2019,40.3,30.4,0.0,10.6,Pirmahal
25/07/2019,38.2,29.9,1.9,20.8,Pirmahal
26/07/2019,34.8,27.3,7.4,13.3,Pirmahal
27/07/2019,34.3,27.7,2.4,16.3,Pirmahal
28/07/2019,33.6,26.7,2.0,17.2,Pirmahal
29/07/2019,33.3,26.9,11.6,14.4,Pirmahal
30/07/2019,35.7,28.5,0.3,9.9,Pirmahal
31/07/2019,37.1,29.5,0.6,14.8,Pirmahal
01/08/2019,37.5,28.9,1.3,14.6,Pirmahal
02/08/2019,33.0,26.5,16.7,16.4,Pirmahal
03/08/2019,35.2,27.1,0.2,12.0,Pirmahal
04/08/2019,35.3,27.9,0.4,6.8,Pirmahal
05/08/2019,36.3,28.6,0.1,9.7,Pirmahal
06/08/2019,37.0,29.8,0.6,16.5,Pirmahal
07/08/2019,36.8,28.2,7.4,16.8,Pirmahal
08/08/2019,35.5,29.0,0.6,11.6,Pirmahal
09/08/2019,34.9,28.5,8.0,18.6,Pirmahal
10/08/2019,33.8,27.2,1.5,18.3,Pirmahal
11/08/2019,33.3,26.8,9.7,15.4,Pirmahal
12/08/2019,36.2,28.5,0.3,11.5,Pirmahal
13/08/2019,37.0,28.9,0.0,18.0,Pirmahal
14/08/2019,36.7,29.2,0.0,13.4,Pirmahal
15/08/2019,36.3,29.5,0.1,10.2,Pirmahal
16/08/2019,36.5,29.1,0.3,14.0,Pirmahal
17/08/2019,34.0,27.5,3.5,18.8,Pirmahal
18/08/2019,35.7,26.1,0.1,11.1,Pirmahal
19/08/2019,35.7,25.2,1.2,20.2,Pirmahal
20/08/2019,35.6,26.5,3.0,17.2,Pirmahal
21/08/2019,38.0,28.1,0.0,16.3,Pirmahal
22/08/2019,37.0,28.5,0.2,8.9,Pirmahal
23/08/2019,38.7,28.0,0.0,9.4,Pirmahal
24/08/2019,39.1,28.3,0.0,11.1,Pirmahal
25/08/2019,38.8,29.2,0.0,10.9,Pirmahal
26/08/2019,38.2,29.5,0.0,20.9,Pirmahal
27/08/2019,37.0,29.1,1.3,9.7,Pirmahal
28/08/2019,36.9,29.6,0.9,14.8,Pirmahal
29/08/2019,38.1,30.5,0.2,14.4,Pirmahal
30/08/2019,38.5,29.6,0.0,9.2,Pirmahal
31/08/2019,36.5,28.6,1.8,12.9,Pirmahal
01/09/2019,37.0,27.5,14.7,13.3,Pirmahal
02/09/2019,34.7,27.3,9.5,10.1,Pirmahal
03/09/2019,36.9,28.0,0.1,8.8,Pirmahal
04/09/2019,38.7,29.5,0.0,9.9,Pirmahal
05/09/2019,39.5,30.1,0.0,10.5,Pirmahal
06/09/2019,40.0,30.4,0.0,14.5,Pirmahal
07/09/2019,39.9,30.5,0.0,18.0,Pirmahal
08/09/2019,38.5,30.5,0.7,14.0,Pirmahal
09/09/2019,39.2,29.8,0.0,12.3,Pirmahal
10/09/2019,40.5,29.5,0.0,15.0,Pirmahal
11/09/2019,40.2,29.6,0.0,16.2,Pirmahal
12/09/2019,39.6,29.0,0.0,16.6,Pirmahal
13/09/2019,39.0,28.5,0.0,13.0,Pirmahal
14/09/2019,38.8,28.9,0.0,12.2,Pirmahal
15/09/2019,39.0,29.1,0.0,14.3,Pirmahal
16/09/2019,39.0,29.4,0.0,14.6,Pirmahal
17/09/2019,37.6,28.0,0.0,12.5,Pirmahal
18/09/2019,39.3,27.4,0.0,9.8,Pirmahal
19/09/2019,37.5,27.8,0.0,14.0,Pirmahal
20/09/2019,35.2,27.6,0.0,14.8,Pirmahal
21/09/2019,34.8,26.2,0.1,11.4,Pirmahal
22/09/2019,36.3,26.7,0.0,9.3,Pirmahal
23/09/2019,35.4,26.9,0.0,12.3,Pirmahal
24/09/2019,36.0,26.6,0.0,10.9,Pirmahal
25/09/2019,35.5,27.1,0.0,13.0,Pirmahal
26/09/2019,36.1,27.3,0.0,10.3,Pirmahal
27/09/2019,36.3,27.5,0.0,13.4,Pirmahal
28/09/2019,36.2,28.0,0.5,19.0,Pirmahal
29/09/2019,30.4,23.9,18.0,16.4,Pirmahal
30/09/2019,31.9,23.0,0.0,8.8,Pirmahal
01/10/2019,30.5,23.5,3.4,10.3,Pirmahal
02/10/2019,31.2,23.1,1.3,7.7,Pirmahal
03/10/2019,31.6,22.7,10.0,31.3,Pirmahal
04/10/2019,28.1,21.0,5.9,15.4,Pirmahal
05/10/2019,29.0,20.9,0.9,12.0,Pirmahal
06/10/2019,28.8,21.2,0.3,16.3,Pirmahal
07/10/2019,29.9,19.2,0.0,11.7,Pirmahal
08/10/2019,31.5,19.2,0.0,9.3,Pirmahal
09/10/2019,32.2,19.2,0.0,8.9,Pirmahal
10/10/2019,32.7,19.8,0.0,9.0,Pirmahal
11/10/2019,33.2,20.6,0.0,13.0,Pirmahal
12/10/2019,34.0,22.0,0.0,10.6,Pirmahal
13/10/2019,34.5,22.4,0.0,9.7,Pirmahal
14/10/2019,34.7,21.7,0.0,12.1,Pirmahal
15/10/2019,34.0,21.0,0.0,10.0,Pirmahal
16/10/2019,34.2,22.0,0.0,9.7,Pirmahal
17/10/2019,33.5,22.6,0.1,30.6,Pirmahal
18/10/2019,28.5,21.3,0.0,30.0,Pirmahal
19/10/2019,30.6,18.1,0.0,9.0,Pirmahal
20/10/2019,30.2,17.5,0.0,8.6,Pirmahal
21/10/2019,30.8,18.1,0.0,8.1,Pirmahal
22/10/2019,32.2,18.2,0.0,11.8,Pirmahal
23/10/2019,31.4,18.2,0.0,18.1,Pirmahal
24/10/2019,32.0,19.2,0.0,13.6,Pirmahal
25/10/2019,31.5,18.9,0.0,7.7,Pirmahal
26/10/2019,31.2,18.6,0.0,9.0,Pirmahal
27/10/2019,31.1,17.8,0.0,10.3,Pirmahal
28/10/2019,32.0,18.8,0.0,11.7,Pirmahal
29/10/2019,32.5,18.9,0.0,10.3,Pirmahal
30/10/2019,31.9,17.8,0.0,11.2,Pirmahal
31/10/2019,32.0,19.7,0.0,10.2,Pirmahal
01/11/2019,29.4,20.2,0.5,18.7,Pirmahal
02/11/2019,26.7,17.6,0.5,9.4,Pirmahal
03/11/2019,27.4,19.0,1.5,11.3,Pirmahal
04/11/2019,29.1,17.1,0.0,7.9,Pirmahal
05/11/2019,29.5,17.5,0.0,15.0,Pirmahal
06/11/2019,27.5,17.1,0.0,11.0,Pirmahal
07/11/2019,23.3,13.9,0.2,22.9,Pirmahal
08/11/2019,23.5,12.9,0.0,16.1,Pirmahal
09/11/2019,25.5,11.7,0.0,10.2,Pirmahal
10/11/2019,26.8,11.9,0.0,9.2,Pirmahal
11/11/2019,24.9,12.2,0.0,8.8,Pirmahal
12/11/2019,26.5,13.0,0.0,7.9,Pirmahal
13/11/2019,26.4,14.4,0.0,10.9,Pirmahal
14/11/2019,23.0,15.3,1.9,14.2,Pirmahal
15/11/2019,23.5,14.4,2.8,7.2,Pirmahal
16/11/2019,23.7,15.9,0.3,12.7,Pirmahal
17/11/2019,24.9,14.3,0.0,12.6,Pirmahal
18/11/2019,26.7,12.9,0.0,8.8,Pirmahal
19/11/2019,26.5,12.1,0.0,7.6,Pirmahal
20/11/2019,26.0,13.9,0.0,8.4,Pirmahal
21/11/2019,25.2,14.4,0.0,10.8,Pirmahal
22/11/2019,19.4,14.3,1.2,12.9,Pirmahal
23/11/2019,22.6,12.2,0.0,8.2,Pirmahal
24/11/2019,24.2,10.9,0.0,10.1,Pirmahal
25/11/2019,24.4,13.1,0.0,9.7,Pirmahal
26/11/2019,23.9,11.6,0.0,8.7,Pirmahal
27/11/2019,22.9,11.3,0.0,9.0,Pirmahal
28/11/2019,22.1,12.2,0.1,11.2,Pirmahal
29/11/2019,22.2,9.6,0.0,10.4,Pirmahal
30/11/2019,22.9,8.7,0.0,9.0,Pirmahal
01/12/2019,23.6,9.1,0.0,10.7,Pirmahal
02/12/2019,24.5,9.2,0.0,11.7,Pirmahal
03/12/2019,24.6,7.7,0.0,11.5,Pirmahal
04/12/2019,24.6,9.6,0.0,7.7,Pirmahal
05/12/2019,24.1,7.9,0.0,10.2,Pirmahal
06/12/2019,23.0,7.6,0.0,10.8,Pirmahal
07/12/2019,23.0,8.8,0.0,10.9,Pirmahal
08/12/2019,22.9,7.6,0.0,8.8,Pirmahal
09/12/2019,22.6,8.4,0.0,9.8,Pirmahal
10/12/2019,23.2,8.2,0.0,10.6,Pirmahal
11/12/2019,21.9,10.1,0.0,8.8,Pirmahal
12/12/2019,17.9,10.9,3.4,13.3,Pirmahal
13/12/2019,17.3,9.1,0.0,10.9,Pirmahal
14/12/2019,18.9,7.7,0.3,12.0,Pirmahal
15/12/2019,18.0,8.4,0.0,10.5,Pirmahal
16/12/2019,19.0,7.0,0.0,12.5,Pirmahal
17/12/2019,20.1,5.3,0.0,10.4,Pirmahal
18/12/2019,20.1,5.6,0.0,9.9,Pirmahal
19/12/2019,19.6,8.0,0.0,10.1,Pirmahal
20/12/2019,19.0,8.8,0.2,9.4,Pirmahal
21/12/2019,19.4,8.5,0.1,10.1,Pirmahal
22/12/2019,19.5,6.1,0.0,10.4,Pirmahal
23/12/2019,18.9,6.2,0.0,8.7,Pirmahal
24/12/2019,18.2,6.9,0.0,9.2,Pirmahal
25/12/2019,15.6,5.7,0.0,9.8,Pirmahal
26/12/2019,17.2,3.0,0.0,10.1,Pirmahal
27/12/2019,15.0,3.6,0.0,9.9,Pirmahal
28/12/2019,11.9,2.6,0.0,8.3,Pirmahal
29/12/2019,11.6,6.2,0.0,7.3,Pirmahal
30/12/2019,13.2,2.6,0.0,8.2,Pirmahal
31/12/2019,10.9,2.0,0.0,10.0,Pirmahal
01/01/2020,12.9,3.8,0.0,8.6,Pirmahal
02/01/2020,16.6,3.5,0.0,10.1,Pirmahal
03/01/2020,18.5,4.5,0.0,8.5,Pirmahal
04/01/2020,17.8,5.5,1.2,10.1,Pirmahal
05/01/2020,14.5,8.2,3.7,10.4,Pirmahal
06/01/2020,11.2,9.4,13.3,13.5,Pirmahal
07/01/2020,15.2,6.7,0.0,11.2,Pirmahal
08/01/2020,15.4,5.2,1.6,9.6,Pirmahal
09/01/2020,16.8,5.3,0.0,9.4,Pirmahal
10/01/2020,16.8,3.5,0.0,10.3,Pirmahal
11/01/2020,16.0,5.8,0.3,8.8,Pirmahal
12/01/2020,17.5,9.3,0.3,11.5,Pirmahal
13/01/2020,12.8,8.9,7.7,16.6,Pirmahal
14/01/2020,15.1,5.6,0.0,10.8,Pirmahal
15/01/2020,16.3,4.6,0.0,10.5,Pirmahal
16/01/2020,17.8,4.8,0.0,10.9,Pirmahal
17/01/2020,17.4,4.9,0.0,10.2,Pirmahal
18/01/2020,17.2,4.6,0.0,10.5,Pirmahal
19/01/2020,18.4,4.6,0.0,9.2,Pirmahal
20/01/2020,17.6,8.5,0.6,7.4,Pirmahal
21/01/2020,17.5,9.9,1.5,10.8,Pirmahal
22/01/2020,17.9,6.4,0.0,10.4,Pirmahal
23/01/2020,18.6,5.4,0.0,12.2,Pirmahal
24/01/2020,20.0,5.2,0.0,10.6,Pirmahal
25/01/2020,20.6,8.1,0.1,11.2,Pirmahal
26/01/2020,20.9,8.9,0.0,8.7,Pirmahal
27/01/2020,16.4,10.1,8.3,14.4,Pirmahal
28/01/2020,15.5,8.9,10.0,13.3,Pirmahal
29/01/2020,18.0,7.2,2.7,9.2,Pirmahal
30/01/2020,17.6,6.3,0.0,10.5,Pirmahal
31/01/2020,18.9,7.1,0.3,12.4,Pirmahal
01/02/2020,18.9,6.8,0.4,10.1,Pirmahal
02/02/2020,19.5,6.4,0.0,8.1,Pirmahal
03/02/2020,19.9,6.0,0.0,8.4,Pirmahal
04/02/2020,15.6,7.9,1.7,9.0,Pirmahal
05/02/2020,18.0,4.9,0.0,10.5,Pirmahal
06/02/2020,19.5,6.3,0.0,11.0,Pirmahal
07/02/2020,20.2,6.0,0.0,9.2,Pirmahal
08/02/2020,21.5,8.2,0.0,9.4,Pirmahal
09/02/2020,22.0,6.7,0.0,11.4,Pirmahal
10/02/2020,21.9,7.2,0.0,10.0,Pirmahal
11/02/2020,22.3,8.6,0.0,10.3,Pirmahal
12/02/2020,19.1,9.4,0.3,12.1,Pirmahal
13/02/2020,23.2,9.9,0.8,13.4,Pirmahal
14/02/2020,23.6,9.2,0.0,14.3,Pirmahal
15/02/2020,25.9,7.2,0.0,12.6,Pirmahal
16/02/2020,25.2,9.7,0.0,10.5,Pirmahal
17/02/2020,26.1,8.1,0.0,10.4,Pirmahal
18/02/2020,26.1,8.4,0.0,11.9,Pirmahal
19/02/2020,24.1,10.9,0.0,13.1,Pirmahal
20/02/2020,20.8,11.5,0.0,24.4,Pirmahal
21/02/2020,22.9,11.5,0.0,16.6,Pirmahal
22/02/2020,24.0,11.6,0.0,8.7,Pirmahal
23/02/2020,25.5,11.5,0.0,9.0,Pirmahal
24/02/2020,25.9,12.7,0.0,10.0,Pirmahal
25/02/2020,26.5,13.0,0.0,9.6,Pirmahal
26/02/2020,27.2,13.4,0.0,9.7,Pirmahal
27/02/2020,28.8,16.3,0.0,17.9,Pirmahal
28/02/2020,26.3,15.9,19.5,30.1,Pirmahal
29/02/2020,22.5,14.4,6.6,23.5,Pirmahal
01/03/2020,23.8,12.3,0.0,13.7,Pirmahal
02/03/2020,24.8,12.7,0.0,8.3,Pirmahal
03/03/2020,25.5,13.2,0.0,7.4,Pirmahal
04/03/2020,21.4,14.5,2.8,19.0,Pirmahal
05/03/2020,21.2,13.8,10.0,18.7,Pirmahal
06/03/2020,17.5,13.6,32.0,19.1,Pirmahal
07/03/2020,20.4,12.5,0.5,12.4,Pirmahal
08/03/2020,23.8,12.4,0.1,14.3,Pirmahal
09/03/2020,22.7,11.6,0.0,11.1,Pirmahal
10/03/2020,23.5,11.6,0.0,10.5,Pirmahal
11/03/2020,17.0,13.4,23.3,19.7,Pirmahal
12/03/2020,19.9,12.2,4.7,26.4,Pirmahal
13/03/2020,19.8,10.4,2.2,16.2,Pirmahal
14/03/2020,20.5,9.4,0.8,11.9,Pirmahal
15/03/2020,22.8,10.0,0.0,9.7,Pirmahal
16/03/2020,24.7,11.2,0.0,10.2,Pirmahal
17/03/2020,26.6,12.9,0.0,9.2,Pirmahal
18/03/2020,26.6,14.4,0.0,12.9,Pirmahal
19/03/2020,27.4,15.4,0.2,12.0,Pirmahal
20/03/2020,26.7,17.0,0.3,17.3,Pirmahal
21/03/2020,26.1,17.1,0.4,16.9,Pirmahal
22/03/2020,27.1,16.0,0.0,10.1,Pirmahal
23/03/2020,27.8,17.8,0.1,12.0,Pirmahal
24/03/2020,26.4,17.5,1.3,12.1,Pirmahal
25/03/2020,25.5,16.9,12.7,20.7,Pirmahal
26/03/2020,21.2,17.4,10.9,16.3,Pirmahal
27/03/2020,19.9,14.4,30.5,19.8,Pirmahal
28/03/2020,25.8,14.5,2.2,19.1,Pirmahal
29/03/2020,25.2,13.7,0.1,10.0,Pirmahal
30/03/2020,26.8,14.2,0.0,8.3,Pirmahal
31/03/2020,23.9,16.1,2.1,15.5,Pirmahal
01/04/2020,26.2,14.5,0.0,12.1,Pirmahal
02/04/2020,27.3,14.9,0.0,10.0,Pirmahal
03/04/2020,28.1,14.9,0.0,9.8,Pirmahal
04/04/2020,30.2,15.9,0.0,9.5,Pirmahal
05/04/2020,29.7,17.9,0.0,14.9,Pirmahal
06/04/2020,29.0,17.0,0.0,16.2,Pirmahal
07/04/2020,27.2,18.1,0.9,20.8,Pirmahal
08/04/2020,28.8,15.4,0.0,9.7,Pirmahal
09/04/2020,31.3,16.9,0.0,21.7,Pirmahal
10/04/2020,30.4,19.1,1.2,18.7,Pirmahal
11/04/2020,32.7,18.7,0.0,8.6,Pirmahal
12/04/2020,34.5,19.9,0.0,9.7,Pirmahal
13/04/2020,35.7,21.4,0.0,8.4,Pirmahal
14/04/2020,36.5,22.8,0.0,20.7,Pirmahal
15/04/2020,33.9,21.6,0.0,24.5,Pirmahal
16/04/2020,33.4,20.3,0.2,16.3,Pirmahal
17/04/2020,29.0,21.2,1.9,28.5,Pirmahal
18/04/2020,28.5,17.9,0.0,12.3,Pirmahal
19/04/2020,29.6,17.5,0.0,8.0,Pirmahal
20/04/2020,29.2,19.9,0.6,11.2,Pirmahal
21/04/2020,31.3,18.6,0.0,10.6,Pirmahal
22/04/2020,33.2,19.1,0.0,13.5,Pirmahal
23/04/2020,32.8,21.7,1.1,14.9,Pirmahal
24/04/2020,35.0,22.0,0.0,13.8,Pirmahal
25/04/2020,34.7,22.9,0.2,16.5,Pirmahal
26/04/2020,34.9,21.3,0.0,15.5,Pirmahal
27/04/2020,33.3,23.2,0.2,20.3,Pirmahal
28/04/2020,34.0,23.4,0.0,20.5,Pirmahal
29/04/2020,36.7,22.6,0.0,11.5,Pirmahal
30/04/2020,37.3,24.0,0.0,13.7,Pirmahal
01/05/2020,39.8,24.3,0.0,22.7,Pirmahal
02/05/2020,37.5,26.9,0.6,24.5,Pirmahal
03/05/2020,34.2,23.2,0.9,28.6,Pirmahal
04/05/2020,32.0,21.3,1.8,30.9,Pirmahal
05/05/2020,34.3,22.1,0.4,19.5,Pirmahal
06/05/2020,33.5,22.4,0.6,34.0,Pirmahal
07/05/2020,35.5,22.4,0.0,13.6,Pirmahal
08/05/2020,38.0,24.0,0.0,10.9,Pirmahal
09/05/2020,40.1,25.9,0.0,11.8,Pirmahal
